Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_FieldID,Metadata_plate_map_name,Metadata_broad_sample,Metadata_genes,Metadata_pert_type,Metadata_control_type,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_cell_line,Metadata_timepoint,Metadata_experiment_type,Metadata_experiment_condition,Metadata_replicate_id,Metadata_negcon_control_type,Metadata_target_sequence,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_target,Metadata_pert_iname,Metadata_pubchem_cid,Metadata_InChIKey,Metadata_gene,Metadata_negcon_or_other,Metadata_negcon_control_type_trimmed,FileName_OrigRNA,FileName_OrigER,FileName_OrigAGP,FileName_OrigMito,FileName_OrigBrightfield,FileName_OrigHighZBF,FileName_OrigLowZBF,FileName_OrigDNA
2020_11_04_CPJUMP1,BR00117025,O10,1,1,C-7210-01-CMP-013,BRD-A10739734-003-09-8,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.2637,5,DMSO,ADORA2A,efaroxan,72016,RATZLMXRALDSJW-UHFFFAOYSA-N,NA,pert,NA,r15c10f01p01-ch3sk1fk1fl1.tiff,r15c10f01p01-ch4sk1fk1fl1.tiff,r15c10f01p01-ch2sk1fk1fl1.tiff,r15c10f01p01-ch1sk1fk1fl1.tiff,r15c10f01p01-ch8sk1fk1fl1.tiff,r15c10f01p01-ch6sk1fk1fl1.tiff,r15c10f01p01-ch7sk1fk1fl1.tiff,r15c10f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O11,1,1,C-7210-01-CMP-013,BRD-K11796549-001-05-2,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.6792,4.9936,DMSO,GRIN2A,NBQX,3272524,UQNAFPHGVPVTAL-UHFFFAOYSA-N,NA,pert,NA,r15c11f01p01-ch3sk1fk1fl1.tiff,r15c11f01p01-ch4sk1fk1fl1.tiff,r15c11f01p01-ch2sk1fk1fl1.tiff,r15c11f01p01-ch1sk1fk1fl1.tiff,r15c11f01p01-ch8sk1fk1fl1.tiff,r15c11f01p01-ch6sk1fk1fl1.tiff,r15c11f01p01-ch7sk1fk1fl1.tiff,r15c11f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O12,1,1,C-7210-01-CMP-013,BRD-K26521938-001-07-2,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.7623,5,DMSO,CATSPER4,dinoprostone,5280360,XEYBRNLFEZDVAW-ARSRFYASSA-N,NA,pert,NA,r15c12f01p01-ch3sk1fk1fl1.tiff,r15c12f01p01-ch4sk1fk1fl1.tiff,r15c12f01p01-ch2sk1fk1fl1.tiff,r15c12f01p01-ch1sk1fk1fl1.tiff,r15c12f01p01-ch8sk1fk1fl1.tiff,r15c12f01p01-ch6sk1fk1fl1.tiff,r15c12f01p01-ch7sk1fk1fl1.tiff,r15c12f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O13,1,1,C-7210-01-CMP-013,BRD-A07207424-001-14-0,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.3899,4.9936,DMSO,PDE3A,Ro-20-1724,5087,PDMUULPVBYQBBK-UHFFFAOYSA-N,NA,pert,NA,r15c13f01p01-ch3sk1fk1fl1.tiff,r15c13f01p01-ch4sk1fk1fl1.tiff,r15c13f01p01-ch2sk1fk1fl1.tiff,r15c13f01p01-ch1sk1fk1fl1.tiff,r15c13f01p01-ch8sk1fk1fl1.tiff,r15c13f01p01-ch6sk1fk1fl1.tiff,r15c13f01p01-ch7sk1fk1fl1.tiff,r15c13f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O14,1,1,C-7210-01-CMP-013,BRD-K72815923-034-02-0,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.8573,5,DMSO,CHRM2,xanomeline,60809,JOLJIIDDOBNFHW-UHFFFAOYSA-N,NA,pert,NA,r15c14f01p01-ch3sk1fk1fl1.tiff,r15c14f01p01-ch4sk1fk1fl1.tiff,r15c14f01p01-ch2sk1fk1fl1.tiff,r15c14f01p01-ch1sk1fk1fl1.tiff,r15c14f01p01-ch8sk1fk1fl1.tiff,r15c14f01p01-ch6sk1fk1fl1.tiff,r15c14f01p01-ch7sk1fk1fl1.tiff,r15c14f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O15,1,1,C-7210-01-CMP-013,BRD-K01825589-310-02-9,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.2996,5,DMSO,KCNH7,terazosin,5401,VCKUSRYTPJJLNI-UHFFFAOYSA-N,NA,pert,NA,r15c15f01p01-ch3sk1fk1fl1.tiff,r15c15f01p01-ch4sk1fk1fl1.tiff,r15c15f01p01-ch2sk1fk1fl1.tiff,r15c15f01p01-ch1sk1fk1fl1.tiff,r15c15f01p01-ch8sk1fk1fl1.tiff,r15c15f01p01-ch6sk1fk1fl1.tiff,r15c15f01p01-ch7sk1fk1fl1.tiff,r15c15f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O16,1,1,C-7210-01-CMP-013,BRD-K68567222-001-01-2,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.2062,5,DMSO,PTPN2,BVT-948,6604934,LLPBUXODFQZPFH-UHFFFAOYSA-N,NA,pert,NA,r15c16f01p01-ch3sk1fk1fl1.tiff,r15c16f01p01-ch4sk1fk1fl1.tiff,r15c16f01p01-ch2sk1fk1fl1.tiff,r15c16f01p01-ch1sk1fk1fl1.tiff,r15c16f01p01-ch8sk1fk1fl1.tiff,r15c16f01p01-ch6sk1fk1fl1.tiff,r15c16f01p01-ch7sk1fk1fl1.tiff,r15c16f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O17,1,1,C-7210-01-CMP-013,BRD-K01825660-322-01-9,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.312,5,DMSO,TBXAS1,nicotine,942,SNICXCGAKADSCV-UHFFFAOYSA-N,NA,pert,NA,r15c17f01p01-ch3sk1fk1fl1.tiff,r15c17f01p01-ch4sk1fk1fl1.tiff,r15c17f01p01-ch2sk1fk1fl1.tiff,r15c17f01p01-ch1sk1fk1fl1.tiff,r15c17f01p01-ch8sk1fk1fl1.tiff,r15c17f01p01-ch6sk1fk1fl1.tiff,r15c17f01p01-ch7sk1fk1fl1.tiff,r15c17f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O18,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r15c18f01p01-ch3sk1fk1fl1.tiff,r15c18f01p01-ch4sk1fk1fl1.tiff,r15c18f01p01-ch2sk1fk1fl1.tiff,r15c18f01p01-ch1sk1fk1fl1.tiff,r15c18f01p01-ch8sk1fk1fl1.tiff,r15c18f01p01-ch6sk1fk1fl1.tiff,r15c18f01p01-ch7sk1fk1fl1.tiff,r15c18f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O19,1,1,C-7210-01-CMP-013,BRD-K08953028-001-09-6,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,0.901,5,DMSO,COMT,U-0521,21632,VDQLKIBLTMPAHI-UHFFFAOYSA-N,NA,pert,NA,r15c19f01p01-ch3sk1fk1fl1.tiff,r15c19f01p01-ch4sk1fk1fl1.tiff,r15c19f01p01-ch2sk1fk1fl1.tiff,r15c19f01p01-ch1sk1fk1fl1.tiff,r15c19f01p01-ch8sk1fk1fl1.tiff,r15c19f01p01-ch6sk1fk1fl1.tiff,r15c19f01p01-ch7sk1fk1fl1.tiff,r15c19f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O20,1,1,C-7210-01-CMP-013,BRD-K20093108-001-02-3,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.7772,5,DMSO,ITGB2,BMS-587101,11635371,NXNKJLOEGWSJGI-BKMJKUGQSA-N,NA,pert,NA,r15c20f01p01-ch3sk1fk1fl1.tiff,r15c20f01p01-ch4sk1fk1fl1.tiff,r15c20f01p01-ch2sk1fk1fl1.tiff,r15c20f01p01-ch1sk1fk1fl1.tiff,r15c20f01p01-ch8sk1fk1fl1.tiff,r15c20f01p01-ch6sk1fk1fl1.tiff,r15c20f01p01-ch7sk1fk1fl1.tiff,r15c20f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O21,1,1,C-7210-01-CMP-013,BRD-A58048407-001-20-4,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.0922,5,DMSO,CACNB4,nimodipine,4497,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,NA,pert,NA,r15c21f01p01-ch3sk1fk1fl1.tiff,r15c21f01p01-ch4sk1fk1fl1.tiff,r15c21f01p01-ch2sk1fk1fl1.tiff,r15c21f01p01-ch1sk1fk1fl1.tiff,r15c21f01p01-ch8sk1fk1fl1.tiff,r15c21f01p01-ch6sk1fk1fl1.tiff,r15c21f01p01-ch7sk1fk1fl1.tiff,r15c21f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O22,1,1,C-7210-01-CMP-013,BRD-K80970344-201-08-6,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,0.82146,5,DMSO,HSD11B1,pyrrolidine-dithiocarbamate,65351,VSWDORGPIHIGNW-UHFFFAOYSA-N,NA,pert,NA,r15c22f01p01-ch3sk1fk1fl1.tiff,r15c22f01p01-ch4sk1fk1fl1.tiff,r15c22f01p01-ch2sk1fk1fl1.tiff,r15c22f01p01-ch1sk1fk1fl1.tiff,r15c22f01p01-ch8sk1fk1fl1.tiff,r15c22f01p01-ch6sk1fk1fl1.tiff,r15c22f01p01-ch7sk1fk1fl1.tiff,r15c22f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O23,1,1,C-7210-01-CMP-013,BRD-K18289362-001-02-2,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.752,5,DMSO,HSD11B1,PF-915275,23725123,ZESFDAKNYJQYKO-UHFFFAOYSA-N,NA,pert,NA,r15c23f01p01-ch3sk1fk1fl1.tiff,r15c23f01p01-ch4sk1fk1fl1.tiff,r15c23f01p01-ch2sk1fk1fl1.tiff,r15c23f01p01-ch1sk1fk1fl1.tiff,r15c23f01p01-ch8sk1fk1fl1.tiff,r15c23f01p01-ch6sk1fk1fl1.tiff,r15c23f01p01-ch7sk1fk1fl1.tiff,r15c23f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,O24,1,1,C-7210-01-CMP-013,BRD-K43330982-001-02-3,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.0414,5,DMSO,S1PR2,JTE-013,10223146,RNSLRQNDXRSASX-UHFFFAOYSA-N,NA,pert,NA,r15c24f01p01-ch3sk1fk1fl1.tiff,r15c24f01p01-ch4sk1fk1fl1.tiff,r15c24f01p01-ch2sk1fk1fl1.tiff,r15c24f01p01-ch1sk1fk1fl1.tiff,r15c24f01p01-ch8sk1fk1fl1.tiff,r15c24f01p01-ch6sk1fk1fl1.tiff,r15c24f01p01-ch7sk1fk1fl1.tiff,r15c24f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P01,1,1,C-7210-01-CMP-013,BRD-K05878375-236-05-7,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,0.55547,5,DMSO,FFAR2,sodium-butyrate,264,FERIUCNNQQJTOY-UHFFFAOYSA-N,NA,pert,NA,r16c01f01p01-ch3sk1fk1fl1.tiff,r16c01f01p01-ch4sk1fk1fl1.tiff,r16c01f01p01-ch2sk1fk1fl1.tiff,r16c01f01p01-ch1sk1fk1fl1.tiff,r16c01f01p01-ch8sk1fk1fl1.tiff,r16c01f01p01-ch6sk1fk1fl1.tiff,r16c01f01p01-ch7sk1fk1fl1.tiff,r16c01f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P02,1,1,C-7210-01-CMP-013,BRD-K91543828-001-02-0,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.3413,5,DMSO,ADA,pentostatin,439693,FPVKHBSQESCIEP-JQCXWYLXSA-N,NA,pert,NA,r16c02f01p01-ch3sk1fk1fl1.tiff,r16c02f01p01-ch4sk1fk1fl1.tiff,r16c02f01p01-ch2sk1fk1fl1.tiff,r16c02f01p01-ch1sk1fk1fl1.tiff,r16c02f01p01-ch8sk1fk1fl1.tiff,r16c02f01p01-ch6sk1fk1fl1.tiff,r16c02f01p01-ch7sk1fk1fl1.tiff,r16c02f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P03,1,1,C-7210-01-CMP-013,BRD-K48830578-001-01-9,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.1583,5,DMSO,GPR119,OMDM-2,6604915,ICDMLAQPOAVWNH-HAAQQRBASA-N,NA,pert,NA,r16c03f01p01-ch3sk1fk1fl1.tiff,r16c03f01p01-ch4sk1fk1fl1.tiff,r16c03f01p01-ch2sk1fk1fl1.tiff,r16c03f01p01-ch1sk1fk1fl1.tiff,r16c03f01p01-ch8sk1fk1fl1.tiff,r16c03f01p01-ch6sk1fk1fl1.tiff,r16c03f01p01-ch7sk1fk1fl1.tiff,r16c03f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P04,1,1,C-7210-01-CMP-013,BRD-A72767275-003-01-6,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.8794,5,DMSO,OPRM1,nalmefene,4422,WJBLNOPPDWQMCH-UHFFFAOYSA-N,NA,pert,NA,r16c04f01p01-ch3sk1fk1fl1.tiff,r16c04f01p01-ch4sk1fk1fl1.tiff,r16c04f01p01-ch2sk1fk1fl1.tiff,r16c04f01p01-ch1sk1fk1fl1.tiff,r16c04f01p01-ch8sk1fk1fl1.tiff,r16c04f01p01-ch6sk1fk1fl1.tiff,r16c04f01p01-ch7sk1fk1fl1.tiff,r16c04f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P05,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r16c05f01p01-ch3sk1fk1fl1.tiff,r16c05f01p01-ch4sk1fk1fl1.tiff,r16c05f01p01-ch2sk1fk1fl1.tiff,r16c05f01p01-ch1sk1fk1fl1.tiff,r16c05f01p01-ch8sk1fk1fl1.tiff,r16c05f01p01-ch6sk1fk1fl1.tiff,r16c05f01p01-ch7sk1fk1fl1.tiff,r16c05f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P06,1,1,C-7210-01-CMP-013,BRD-K70586315-001-02-4,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,0.81094,5,DMSO,KCNN1,1-EBIO,82320,CXUCKELNYMZTRT-UHFFFAOYSA-N,NA,pert,NA,r16c06f01p01-ch3sk1fk1fl1.tiff,r16c06f01p01-ch4sk1fk1fl1.tiff,r16c06f01p01-ch2sk1fk1fl1.tiff,r16c06f01p01-ch1sk1fk1fl1.tiff,r16c06f01p01-ch8sk1fk1fl1.tiff,r16c06f01p01-ch6sk1fk1fl1.tiff,r16c06f01p01-ch7sk1fk1fl1.tiff,r16c06f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P07,1,1,C-7210-01-CMP-013,BRD-K40109029-001-02-9,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.677,5,DMSO,TGFBR1,SB-505124,9858940,WGZOTBUYUFBEPZ-UHFFFAOYSA-N,NA,pert,NA,r16c07f01p01-ch3sk1fk1fl1.tiff,r16c07f01p01-ch4sk1fk1fl1.tiff,r16c07f01p01-ch2sk1fk1fl1.tiff,r16c07f01p01-ch1sk1fk1fl1.tiff,r16c07f01p01-ch8sk1fk1fl1.tiff,r16c07f01p01-ch6sk1fk1fl1.tiff,r16c07f01p01-ch7sk1fk1fl1.tiff,r16c07f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P08,1,1,C-7210-01-CMP-013,BRD-A83029242-001-06-1,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.8672,5,DMSO,P2RY12,prasugrel,6918456,DTGLZDAWLRGWQN-UHFFFAOYSA-N,NA,pert,NA,r16c08f01p01-ch3sk1fk1fl1.tiff,r16c08f01p01-ch4sk1fk1fl1.tiff,r16c08f01p01-ch2sk1fk1fl1.tiff,r16c08f01p01-ch1sk1fk1fl1.tiff,r16c08f01p01-ch8sk1fk1fl1.tiff,r16c08f01p01-ch6sk1fk1fl1.tiff,r16c08f01p01-ch7sk1fk1fl1.tiff,r16c08f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P09,1,1,C-7210-01-CMP-013,BRD-K57313110-001-06-8,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,0.64557,5,DMSO,VEGFA,pidolic-acid,7405,ODHCTXKNWHHXJC-VKHMYHEASA-N,NA,pert,NA,r16c09f01p01-ch3sk1fk1fl1.tiff,r16c09f01p01-ch4sk1fk1fl1.tiff,r16c09f01p01-ch2sk1fk1fl1.tiff,r16c09f01p01-ch1sk1fk1fl1.tiff,r16c09f01p01-ch8sk1fk1fl1.tiff,r16c09f01p01-ch6sk1fk1fl1.tiff,r16c09f01p01-ch7sk1fk1fl1.tiff,r16c09f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P10,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r16c10f01p01-ch3sk1fk1fl1.tiff,r16c10f01p01-ch4sk1fk1fl1.tiff,r16c10f01p01-ch2sk1fk1fl1.tiff,r16c10f01p01-ch1sk1fk1fl1.tiff,r16c10f01p01-ch8sk1fk1fl1.tiff,r16c10f01p01-ch6sk1fk1fl1.tiff,r16c10f01p01-ch7sk1fk1fl1.tiff,r16c10f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P11,1,1,C-7210-01-CMP-013,BRD-K15502390-001-20-9,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.3315,5,DMSO,CYP2A6,nevirapine,4463,NQDJXKOVJZTUJA-UHFFFAOYSA-N,NA,pert,NA,r16c11f01p01-ch3sk1fk1fl1.tiff,r16c11f01p01-ch4sk1fk1fl1.tiff,r16c11f01p01-ch2sk1fk1fl1.tiff,r16c11f01p01-ch1sk1fk1fl1.tiff,r16c11f01p01-ch8sk1fk1fl1.tiff,r16c11f01p01-ch6sk1fk1fl1.tiff,r16c11f01p01-ch7sk1fk1fl1.tiff,r16c11f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P12,1,1,C-7210-01-CMP-013,BRD-K92049597-001-20-8,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.2663,5,DMSO,SCNN1G,triamterene,5546,FNYLWPVRPXGIIP-UHFFFAOYSA-N,NA,pert,NA,r16c12f01p01-ch3sk1fk1fl1.tiff,r16c12f01p01-ch4sk1fk1fl1.tiff,r16c12f01p01-ch2sk1fk1fl1.tiff,r16c12f01p01-ch1sk1fk1fl1.tiff,r16c12f01p01-ch8sk1fk1fl1.tiff,r16c12f01p01-ch6sk1fk1fl1.tiff,r16c12f01p01-ch7sk1fk1fl1.tiff,r16c12f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P13,1,1,C-7210-01-CMP-013,BRD-K16730910-001-07-3,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.4141,5,DMSO,DDR2,regorafenib,11167602,FNHKPVJBJVTLMP-UHFFFAOYSA-N,NA,pert,NA,r16c13f01p01-ch3sk1fk1fl1.tiff,r16c13f01p01-ch4sk1fk1fl1.tiff,r16c13f01p01-ch2sk1fk1fl1.tiff,r16c13f01p01-ch1sk1fk1fl1.tiff,r16c13f01p01-ch8sk1fk1fl1.tiff,r16c13f01p01-ch6sk1fk1fl1.tiff,r16c13f01p01-ch7sk1fk1fl1.tiff,r16c13f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P14,1,1,C-7210-01-CMP-013,BRD-A09722536-002-18-0,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.3955,5,DMSO,CYP2A6,cyclophosphamide,2907,CMSMOCZEIVJLDB-UHFFFAOYSA-N,NA,pert,NA,r16c14f01p01-ch3sk1fk1fl1.tiff,r16c14f01p01-ch4sk1fk1fl1.tiff,r16c14f01p01-ch2sk1fk1fl1.tiff,r16c14f01p01-ch1sk1fk1fl1.tiff,r16c14f01p01-ch8sk1fk1fl1.tiff,r16c14f01p01-ch6sk1fk1fl1.tiff,r16c14f01p01-ch7sk1fk1fl1.tiff,r16c14f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P15,1,1,C-7210-01-CMP-013,BRD-K18895904-001-16-1,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.5622,5,DMSO,CHRM2,olanzapine,NA,KVWDHTXUZHCGIO-UHFFFAOYSA-N,NA,pert,NA,r16c15f01p01-ch3sk1fk1fl1.tiff,r16c15f01p01-ch4sk1fk1fl1.tiff,r16c15f01p01-ch2sk1fk1fl1.tiff,r16c15f01p01-ch1sk1fk1fl1.tiff,r16c15f01p01-ch8sk1fk1fl1.tiff,r16c15f01p01-ch6sk1fk1fl1.tiff,r16c15f01p01-ch7sk1fk1fl1.tiff,r16c15f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P16,1,1,C-7210-01-CMP-013,BRD-A25569250-001-03-3,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.3748,5,DMSO,LPAR1,KI-16425,10367662,LLIFMNUXGDHTRO-UHFFFAOYSA-N,NA,pert,NA,r16c16f01p01-ch3sk1fk1fl1.tiff,r16c16f01p01-ch4sk1fk1fl1.tiff,r16c16f01p01-ch2sk1fk1fl1.tiff,r16c16f01p01-ch1sk1fk1fl1.tiff,r16c16f01p01-ch8sk1fk1fl1.tiff,r16c16f01p01-ch6sk1fk1fl1.tiff,r16c16f01p01-ch7sk1fk1fl1.tiff,r16c16f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P17,1,1,C-7210-01-CMP-013,BRD-K29895144-001-01-0,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.6019,5,DMSO,KDR,SKLB1002,71461003,RQVGFDBMONQTBC-UHFFFAOYSA-N,NA,pert,NA,r16c17f01p01-ch3sk1fk1fl1.tiff,r16c17f01p01-ch4sk1fk1fl1.tiff,r16c17f01p01-ch2sk1fk1fl1.tiff,r16c17f01p01-ch1sk1fk1fl1.tiff,r16c17f01p01-ch8sk1fk1fl1.tiff,r16c17f01p01-ch6sk1fk1fl1.tiff,r16c17f01p01-ch7sk1fk1fl1.tiff,r16c17f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P18,1,1,C-7210-01-CMP-013,BRD-K67017579-001-28-1,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.8473,5,DMSO,PDE3A,cilostazol,2754,RRGUKTPIGVIEKM-UHFFFAOYSA-N,NA,pert,NA,r16c18f01p01-ch3sk1fk1fl1.tiff,r16c18f01p01-ch4sk1fk1fl1.tiff,r16c18f01p01-ch2sk1fk1fl1.tiff,r16c18f01p01-ch1sk1fk1fl1.tiff,r16c18f01p01-ch8sk1fk1fl1.tiff,r16c18f01p01-ch6sk1fk1fl1.tiff,r16c18f01p01-ch7sk1fk1fl1.tiff,r16c18f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P19,1,1,C-7210-01-CMP-013,BRD-K77060810-001-01-5,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.3527,5,DMSO,P2RY12,AZD1283,23649325,NEMHKCNXXRQYRF-UHFFFAOYSA-N,NA,pert,NA,r16c19f01p01-ch3sk1fk1fl1.tiff,r16c19f01p01-ch4sk1fk1fl1.tiff,r16c19f01p01-ch2sk1fk1fl1.tiff,r16c19f01p01-ch1sk1fk1fl1.tiff,r16c19f01p01-ch8sk1fk1fl1.tiff,r16c19f01p01-ch6sk1fk1fl1.tiff,r16c19f01p01-ch7sk1fk1fl1.tiff,r16c19f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P20,1,1,C-7210-01-CMP-013,BRD-K68982262-001-01-4,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.6371,5,DMSO,CCR1,A-987306,25109291,DJKJVWJQAVGLHJ-YPMHNXCESA-N,NA,pert,NA,r16c20f01p01-ch3sk1fk1fl1.tiff,r16c20f01p01-ch4sk1fk1fl1.tiff,r16c20f01p01-ch2sk1fk1fl1.tiff,r16c20f01p01-ch1sk1fk1fl1.tiff,r16c20f01p01-ch8sk1fk1fl1.tiff,r16c20f01p01-ch6sk1fk1fl1.tiff,r16c20f01p01-ch7sk1fk1fl1.tiff,r16c20f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,P21,1,1,C-7210-01-CMP-013,BRD-K24616672-003-20-1,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.3639,5,DMSO,HTR3A,procaine,4914,MFDFERRIHVXMIY-UHFFFAOYSA-N,NA,pert,NA,r16c21f01p01-ch3sk1fk1fl1.tiff,r16c21f01p01-ch4sk1fk1fl1.tiff,r16c21f01p01-ch2sk1fk1fl1.tiff,r16c21f01p01-ch1sk1fk1fl1.tiff,r16c21f01p01-ch8sk1fk1fl1.tiff,r16c21f01p01-ch6sk1fk1fl1.tiff,r16c21f01p01-ch7sk1fk1fl1.tiff,r16c21f01p01-ch5sk1fk1fl1.tiff
